popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,category,time_signature,duration_ms
39,0.556,0.745,0,-5.99,0,0.0316,0.00226,2.16e-05,0.125,0.318,141.995,pop,4,208889
45,0.714,0.527,11,-7.96,0,0.0424,0.243,0.0,0.12,0.606,130.023,pop,4,204217
34,0.533,0.88,11,-5.106,0,0.0557,0.0508,1.62e-05,0.218,0.592,103.01,pop,4,208587
32,0.697,0.734,2,-5.586,1,0.0382,0.287,0.0,0.126,0.706,102.029,pop,4,225063
52,0.48,0.729,1,-7.992,1,0.133,0.401,9.17e-06,0.144,0.735,98.03,pop,4,229520
89,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,pop,4,169266
94,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,pop,4,200040
22,0.594,0.876,10,-4.907,0,0.447,0.495,0.0,0.145,0.637,177.864,pop,4,214042
23,0.699,0.539,1,-9.335,0,0.0293,0.834,0.0985,0.0953,0.454,150.018,pop,4,178400
79,0.691,0.814,1,-3.788,0,0.117,0.0164,0.0,0.366,0.509,132.012,pop,4,145611
17,0.638,0.702,8,-4.233,0,0.108,0.0952,1.74e-05,0.0662,0.662,98.804,pop,4,152094
41,0.45,0.803,1,-7.647,1,0.0421,0.000158,0.259,0.0876,0.334,157.0,pop,5,159543
23,0.451,0.334,0,-12.729,0,0.0282,0.685,0.0,0.393,0.19,109.844,pop,3,289640
39,0.602,0.405,2,-7.157,1,0.0319,0.903,0.0,0.133,0.321,137.743,pop,4,203869
61,0.573,0.786,7,-4.354,1,0.0352,0.0634,0.212,0.117,0.612,110.289,pop,4,171267
31,0.75,0.556,2,-9.163,1,0.0645,0.485,0.0014,0.15,0.883,80.007,pop,4,207750
39,0.506,0.583,9,-6.989,0,0.108,0.133,0.0,0.254,0.445,170.014,pop,4,229037
47,0.537,0.294,7,-11.122,0,0.0454,0.826,0.0,0.149,0.577,155.841,pop,4,240585
28,0.65,0.612,5,-9.145,0,0.104,0.026,0.0,0.176,0.657,170.003,pop,4,185647
78,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,pop,4,313684
30,0.759,0.617,9,-8.984,0,0.0781,0.0386,0.00119,0.103,0.507,106.639,pop,4,166853
37,0.885,0.602,9,-5.357,0,0.0496,0.12,0.0,0.0567,0.662,103.997,pop,4,207109
73,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,pop,4,295400
27,0.798,0.783,7,-7.061,0,0.0319,0.0205,2.02e-05,0.349,0.839,128.009,pop,4,212666
77,0.66,0.733,0,-4.619,1,0.0359,0.248,8.96e-06,0.17,0.304,119.933,pop,4,217000
30,0.391,0.714,10,-3.769,0,0.0632,0.148,0.0,0.0822,0.384,203.624,pop,3,185920
90,0.635,0.706,5,-3.224,0,0.125,0.256,0.0,0.108,0.443,88.863,pop,4,209160
84,0.616,0.576,11,-5.495,0,0.0532,0.0723,0.0,0.375,0.269,89.962,pop,4,182121
62,0.747,0.68,1,-6.187,1,0.0346,0.0107,0.803,0.0964,0.594,93.804,pop,4,317933
44,0.534,0.544,2,-8.484,0,0.0415,0.189,0.0,0.0886,0.429,163.905,pop,4,192500
59,0.489,0.284,10,-8.699,0,0.0508,0.841,0.0,0.137,0.335,186.337,pop,4,194542
99,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,pop,4,198082
54,0.567,0.173,11,-11.964,1,0.0352,0.885,0.0,0.111,0.196,117.94,pop,4,193780
26,0.7,0.828,10,-6.303,0,0.0577,0.00749,3.67e-06,0.044,0.756,110.01,pop,4,229733
68,0.497,0.53,2,-5.853,1,0.0433,0.325,0.0,0.0921,0.231,149.387,pop,4,154013
42,0.833,0.226,9,-8.073,1,0.0402,0.909,0.0,0.0664,0.534,121.95,pop,4,198304
86,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,pop,4,242253
85,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953,pop,4,243773
86,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,pop,4,215693
37,0.607,0.722,7,-7.885,0,0.117,0.00666,0.000381,0.455,0.65,100.118,pop,4,157964
50,0.574,0.345,4,-7.868,1,0.0761,0.674,0.0,0.0875,0.403,137.665,pop,4,213107
12,0.771,0.546,0,-6.096,0,0.149,0.119,9.33e-06,0.153,0.613,94.117,pop,4,187467
68,0.483,0.818,11,-7.666,1,0.0444,0.114,0.0,0.367,0.691,175.668,pop,4,219467
81,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,pop,4,178374
55,0.631,0.749,11,-6.243,1,0.12,0.168,0.0,0.0709,0.798,146.69,pop,4,181205
77,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,pop,4,146390
69,0.765,0.582,0,-4.528,1,0.12,0.245,8.21e-05,0.154,0.36,132.992,pop,4,171280
58,0.724,0.62,7,-5.576,1,0.101,0.29,3.57e-06,0.105,0.478,107.159,pop,4,188411
56,0.574,0.625,7,-6.249,1,0.0304,0.0366,0.000243,0.114,0.281,126.923,pop,4,189385
96,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,pop,4,242096
64,0.574,0.31,8,-10.547,1,0.0376,0.813,1.07e-05,0.111,0.279,99.043,pop,4,216402
81,0.749,0.674,10,-5.128,0,0.0366,0.0209,0.0,0.169,0.711,123.055,pop,4,153865
91,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,pop,4,203064
73,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,pop,4,225773
90,0.883,0.674,11,-8.043,0,0.357,0.21,0.0,0.0678,0.73,141.02,pop,4,278085
64,0.722,0.858,7,-4.892,1,0.0445,0.0999,0.000175,0.144,0.599,93.976,pop,4,199169
43,0.471,0.398,9,-8.337,0,0.0447,0.875,2.29e-05,0.0987,0.301,133.085,pop,4,181333
91,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,pop,4,203064
72,0.671,0.855,7,-4.254,0,0.0375,0.00437,0.0,0.131,0.329,117.98,pop,4,187029
96,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,pop,4,242096
89,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,pop,4,178088
75,0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,pop,4,268360
64,0.569,0.538,2,-9.003,1,0.0323,0.593,0.0,0.23,0.552,104.05,pop,4,208091
19,0.65,0.902,0,-3.281,1,0.0539,0.229,0.0,0.111,0.627,99.977,pop,4,191820
42,0.94,0.843,3,-1.854,0,0.167,0.168,0.00154,0.0536,0.856,112.06,pop,4,234888
48,0.796,0.715,8,-4.816,1,0.0357,0.0043,6.06e-06,0.0799,0.83,117.972,pop,4,170520
50,0.687,0.773,5,-4.341,0,0.0551,0.0128,0.0,0.148,0.674,100.009,pop,4,184459
86,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,pop,4,261493
42,0.698,0.524,7,-7.873,0,0.0299,0.0941,0.00729,0.0442,0.5,78.011,pop,4,319393
34,0.787,0.608,5,-6.179,0,0.061,0.071,4.41e-06,0.167,0.741,139.015,pop,4,169812
43,0.773,0.33,3,-11.197,0,0.117,0.334,0.000517,0.113,0.237,105.042,pop,4,208000
0,0.661,0.626,11,-8.49,0,0.0446,0.743,0.000896,0.208,0.58,121.938,pop,4,160327
73,0.759,0.475,8,-7.226,1,0.0443,0.205,0.0,0.085,0.505,89.471,pop,4,190347
66,0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.013,pop,4,290836
46,0.662,0.493,4,-7.828,0,0.0879,0.648,6.03e-06,0.414,0.352,92.931,pop,4,203310
37,0.786,0.722,5,-9.029,0,0.0616,0.0481,0.00132,0.111,0.566,98.008,pop,4,178776
86,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,pop,4,209438
74,0.692,0.431,6,-11.884,1,0.0335,0.305,1.39e-05,0.132,0.327,138.925,pop,4,183133
52,0.633,0.625,7,-8.871,1,0.0388,0.678,0.00216,0.0911,0.393,131.99,pop,4,284442
22,0.519,0.647,3,-4.859,0,0.0373,0.741,0.0,0.132,0.385,122.983,pop,4,194043
52,0.628,0.877,0,-4.205,1,0.046,0.0155,5.97e-06,0.113,0.721,101.992,pop,4,217408
84,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,pop,4,122773
61,0.639,0.724,7,-6.346,1,0.0664,0.452,0.0,0.159,0.522,129.712,pop,3,209538
62,0.737,0.615,8,-7.971,1,0.0682,0.0516,0.00219,0.0954,0.717,109.992,pop,4,170087
74,0.594,0.808,7,-2.409,1,0.0489,0.415,1.39e-05,0.565,0.919,188.09,pop,4,194892
80,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,pop,4,210240
82,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,pop,4,182200
75,0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,pop,4,180930
78,0.578,0.639,4,-5.749,1,0.0374,0.0586,0.0,0.0944,0.296,108.045,pop,4,277413
50,0.456,0.579,0,-5.665,1,0.0311,0.0898,2.48e-06,0.0992,0.164,147.28,pop,4,224343
48,0.595,0.759,11,-4.245,0,0.0423,0.141,0.0,0.172,0.515,80.953,pop,4,163733
71,0.664,0.908,4,-4.806,1,0.0317,0.00182,0.0,0.109,0.889,118.031,pop,4,216454
16,0.715,0.555,2,-7.147,1,0.0423,0.00213,2.08e-06,0.0949,0.219,122.992,pop,4,203696
48,0.595,0.759,11,-4.245,0,0.0423,0.141,0.0,0.172,0.515,80.953,pop,4,163733
95,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,pop,4,215508
78,0.578,0.639,4,-5.749,1,0.0374,0.0586,0.0,0.0944,0.296,108.045,pop,4,277413
26,0.709,0.631,7,-10.065,0,0.0546,0.19,0.611,0.141,0.379,121.994,pop,4,287143
46,0.603,0.674,6,-8.193,1,0.0591,0.139,3.41e-06,0.116,0.732,93.004,pop,4,204259
60,0.847,0.881,10,-4.97,0,0.0667,0.195,0.0119,0.0492,0.453,113.018,pop,4,210000
75,0.872,0.52,0,-6.928,1,0.0618,0.715,0.0,0.0982,0.736,131.918,pop,4,182810
31,0.661,0.662,6,-5.958,0,0.412,0.623,1.94e-05,0.105,0.819,84.303,pop,4,215455
42,0.714,0.594,11,-8.379,1,0.0404,0.246,0.00388,0.0818,0.395,101.127,pop,4,173465
33,0.46,0.579,3,-5.857,0,0.0292,0.322,0.0,0.172,0.395,136.206,pop,4,250053
66,0.579,0.402,2,-9.687,1,0.0392,0.777,0.0,0.316,0.516,152.067,pop,4,189628
64,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,pop,4,195667
46,0.662,0.493,4,-7.828,0,0.0879,0.648,6.03e-06,0.414,0.352,92.931,pop,4,203310
91,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,pop,4,203064
35,0.656,0.523,0,-6.777,0,0.0498,0.712,0.0,0.123,0.385,135.967,pop,4,168899
72,0.831,0.735,0,-6.254,0,0.0384,0.00397,0.0205,0.123,0.97,122.979,pop,4,260507
29,0.544,0.539,5,-7.721,0,0.0265,0.0362,2.13e-06,0.329,0.347,68.546,pop,4,286187
7,0.615,0.419,2,-8.624,1,0.0416,0.636,0.0,0.0898,0.212,131.81,pop,4,232529
73,0.548,0.35,7,-12.52,1,0.0579,0.273,0.0041,0.362,0.0802,167.682,pop,4,221975
50,0.674,0.265,3,-11.687,1,0.031,0.845,0.0,0.111,0.481,139.913,pop,4,212625
31,0.573,0.59,0,-6.308,0,0.0352,0.528,0.0,0.192,0.177,124.958,pop,3,186975
17,0.386,0.519,9,-6.774,0,0.0352,0.294,3.01e-06,0.107,0.244,94.665,pop,4,259918
23,0.763,0.754,8,-5.696,0,0.033,0.0309,0.00106,0.114,0.901,112.994,pop,4,194067
0,0.457,0.817,2,-6.364,1,0.0356,5.23e-05,0.000204,0.159,0.444,155.84,pop,4,326293
39,0.767,0.444,11,-9.006,1,0.0325,0.0432,0.0,0.202,0.572,95.019,pop,4,164640
57,0.705,0.476,11,-9.039,1,0.0894,0.684,0.0,0.16,0.757,134.947,pop,5,199851
91,0.701,0.716,7,-3.671,0,0.0361,0.174,0.0,0.324,0.732,91.007,pop,4,140533
72,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,pop,4,212560
87,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,pop,4,160000
76,0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,pop,4,208026
79,0.749,0.461,10,-2.961,0,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02,pop,4,204887
53,0.684,0.729,1,-3.8,1,0.0407,0.0231,0.000628,0.124,0.49,159.975,pop,4,185787
56,0.571,0.442,8,-10.914,0,0.0429,0.746,0.0,0.0997,0.308,140.027,pop,3,209143
76,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,pop,4,190185
42,0.608,0.562,0,-5.63,1,0.077,0.0756,0.0,0.103,0.66,179.988,pop,4,189293
72,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,pop,4,215133
43,0.503,0.363,6,-10.625,0,0.0287,0.689,0.33,0.105,0.0682,114.019,pop,4,222842
51,0.804,0.493,1,-13.093,1,0.0533,0.0408,0.452,0.0532,0.322,112.002,pop,4,369475
33,0.472,0.207,2,-11.287,1,0.0326,0.913,3.24e-05,0.115,0.32,86.656,pop,4,176896
76,0.748,0.748,11,-3.852,1,0.0465,0.374,0.0,0.261,0.393,132.101,pop,4,148346
34,0.582,0.693,1,-9.256,1,0.0278,0.131,3.53e-06,0.115,0.582,106.999,pop,4,208444
24,0.659,0.835,9,-6.185,0,0.0421,0.437,0.0,0.102,0.564,132.033,pop,4,223800
59,0.631,0.742,7,-4.784,1,0.0949,0.294,0.0,0.148,0.474,149.909,pop,4,202114
37,0.619,0.726,8,-5.305,0,0.0278,0.0167,0.00018,0.0596,0.831,134.999,pop,4,191813
86,0.597,0.587,7,-7.026,0,0.137,0.0622,0.0,0.214,0.0753,140.021,pop,4,218802
85,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,pop,4,211295
45,0.829,0.747,9,-6.186,1,0.0367,0.412,0.0,0.069,0.581,124.014,pop,4,216774
59,0.715,0.6,5,-7.728,0,0.0264,0.0714,0.00165,0.0876,0.77,86.989,pop,4,202492
59,0.725,0.58,10,-7.112,0,0.03,0.543,0.0,0.106,0.369,94.008,pop,4,181640
67,0.251,0.954,6,-2.879,1,0.0691,0.000674,0.000132,0.0975,0.264,191.059,pop,4,258000
0,0.699,0.71,0,-5.525,0,0.0295,0.0588,0.0,0.134,0.557,102.06,pop,4,257827
35,0.641,0.993,9,-3.262,1,0.0504,0.302,0.744,0.41,0.505,105.966,pop,4,191160
32,0.625,0.571,11,-9.279,1,0.0379,0.181,0.235,0.055,0.0542,119.967,pop,4,271410
82,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,pop,4,222973
23,0.554,0.431,7,-5.89,1,0.0962,0.912,7.54e-05,0.397,0.418,116.303,pop,4,217133
41,0.712,0.604,11,-8.961,0,0.0307,0.0478,1.02e-06,0.117,0.566,110.022,pop,4,225969
42,0.538,0.299,10,-6.78,0,0.0327,0.522,0.0,0.237,0.577,150.473,pop,4,186034
69,0.535,0.314,7,-12.823,0,0.0408,0.895,0.00015,0.0874,0.0663,145.095,pop,4,187601
91,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,pop,4,203064
70,0.581,0.822,0,-5.082,1,0.0591,0.0519,0.0,0.08,0.544,139.98,pop,4,196573
23,0.531,0.333,10,-9.37,1,0.0339,0.892,3.62e-05,0.11,0.328,75.844,pop,4,206000
86,0.655,0.469,0,-6.257,1,0.0292,0.173,0.0,0.0956,0.467,92.56,pop,4,161385
76,0.286,0.445,6,-8.087,1,0.0347,0.355,0.0,0.114,0.278,50.827,pop,4,217352
47,0.834,0.888,7,-3.944,1,0.222,0.00308,0.0,0.288,0.563,114.92,pop,4,219192
89,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,pop,4,205090
73,0.759,0.475,8,-7.226,1,0.0443,0.205,0.0,0.085,0.505,89.471,pop,4,190347
83,0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,pop,4,169333
0,0.579,0.887,1,-5.961,0,0.0334,0.0484,0.828,0.294,0.472,126.041,pop,4,201920
65,0.869,0.887,0,-4.505,1,0.0993,0.0605,0.0,0.148,0.784,129.221,pop,4,198400
63,0.71,0.415,8,-9.561,1,0.0908,0.902,0.00236,0.149,0.418,92.016,pop,4,86749
21,0.558,0.569,0,-5.354,0,0.0309,0.385,0.0,0.126,0.474,150.019,pop,4,212224
66,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,pop,4,217480
55,0.673,0.427,6,-7.629,0,0.0458,0.143,0.000112,0.105,0.393,113.556,pop,4,203947
21,0.311,0.572,0,-6.743,0,0.0443,0.681,0.0,0.141,0.272,73.048,pop,4,228000
48,0.686,0.328,11,-5.013,0,0.0353,0.459,0.0,0.128,0.466,80.098,pop,4,194827
40,0.63,0.678,11,-6.412,1,0.0526,0.052,0.00015,0.265,0.533,109.966,pop,4,159412
67,0.669,0.745,6,-7.679,0,0.118,0.051,3.98e-06,0.107,0.439,100.963,pop,4,176773
46,0.78,0.733,1,-5.958,1,0.0781,0.033,0.0,0.231,0.746,129.938,pop,4,140445
33,0.784,0.889,4,-4.175,0,0.0777,0.0586,0.0,0.142,0.533,100.091,pop,4,280333
61,0.709,0.96,8,-4.465,1,0.0898,0.00157,7.82e-05,0.893,0.665,133.037,pop,4,232667
37,0.447,0.761,5,-7.806,1,0.0816,0.126,2.65e-06,0.0993,0.453,172.046,pop,4,198165
33,0.546,0.475,11,-5.569,0,0.0267,0.473,0.0,0.117,0.202,93.856,pop,4,234463
49,0.516,0.688,4,-8.719,0,0.286,0.243,0.0,0.0662,0.656,138.326,pop,5,208692
82,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,pop,4,262533
62,0.706,0.824,1,-7.036,1,0.133,0.0547,0.00162,0.0448,0.536,123.965,pop,4,185133
83,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,pop,4,298941
93,0.634,0.285,9,-14.007,0,0.0807,0.937,0.000359,0.232,0.203,129.65,pop,4,245897
53,0.406,0.354,2,-9.343,0,0.0355,0.52,1.25e-05,0.116,0.479,119.706,pop,4,186264
38,0.619,0.807,11,-5.515,0,0.0306,0.291,0.0,0.324,0.712,105.01,pop,4,227800
24,0.392,0.363,9,-14.575,0,0.0349,0.347,0.0,0.0847,0.152,74.593,pop,4,227733
3,0.71,0.664,6,-5.438,1,0.0347,0.423,0.0,0.098,0.477,119.99,pop,4,198000
5,0.549,0.413,4,-5.588,1,0.0362,0.756,0.0,0.0939,0.291,139.984,pop,4,225920
35,0.711,0.731,2,-6.016,0,0.0346,0.213,3.38e-06,0.133,0.66,104.999,pop,4,236312
63,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,pop,4,222187
80,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,pop,4,247059
59,0.609,0.741,9,-4.719,0,0.0713,0.144,1.6e-05,0.0852,0.609,83.015,pop,4,188160
41,0.712,0.537,1,-7.144,1,0.0562,0.429,0.0,0.107,0.556,112.041,pop,4,192313
48,0.642,0.384,11,-8.05,0,0.0381,0.635,0.0,0.114,0.387,131.796,pop,4,191608
26,0.541,0.944,5,-3.578,0,0.0436,0.184,0.0,0.0759,0.829,165.015,pop,4,229147
25,0.782,0.502,1,-8.356,0,0.0366,0.694,0.0,0.124,0.397,109.052,pop,4,213487
73,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,pop,4,187920
44,0.554,0.188,5,-11.739,1,0.0441,0.833,4.73e-06,0.118,0.273,131.481,pop,4,225317
77,0.695,0.656,1,-6.038,1,0.0489,0.057,0.0,0.267,0.346,90.986,pop,4,213842
58,0.727,0.431,2,-10.007,0,0.0937,0.173,2.84e-05,0.0813,0.157,94.95,pop,4,208681
77,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,pop,4,232253
49,0.814,0.542,8,-5.68,0,0.0602,0.0554,0.000151,0.0689,0.894,138.096,pop,4,178913
47,0.52,0.795,1,-3.452,1,0.345,0.177,0.0,0.107,0.394,67.875,pop,4,193013
53,0.598,0.906,7,-3.435,1,0.0447,0.00931,3.95e-05,0.16,0.525,97.007,pop,4,172280
53,0.942,0.439,0,-8.519,1,0.0864,0.346,0.0,0.107,0.231,125.018,pop,4,92160
38,0.598,0.69,5,-4.758,0,0.303,0.363,0.0,0.0519,0.653,187.934,pop,4,198300
53,0.888,0.786,6,-4.2,0,0.0517,0.135,2.95e-06,0.0754,0.771,100.03,pop,4,185400
40,0.744,0.622,1,-6.024,0,0.0984,0.133,0.0,0.11,0.781,100.001,pop,4,198060
54,0.588,0.625,0,-9.502,1,0.212,0.69,4.38e-06,0.0799,0.116,121.809,pop,4,189013
60,0.824,0.3,1,-6.678,0,0.0565,0.854,0.0,0.174,0.227,112.867,pop,4,175980
60,0.712,0.759,11,-5.397,1,0.334,0.0161,0.0808,0.217,0.738,79.102,pop,4,249333
63,0.348,0.88,2,-7.366,1,0.0978,0.128,0.0,0.357,0.606,101.185,pop,4,278779
37,0.829,0.611,3,-8.415,0,0.204,0.334,0.0,0.0987,0.66,118.034,pop,4,158644
80,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,pop,4,171360
35,0.486,0.815,1,-4.796,0,0.0784,0.188,0.0,0.174,0.478,155.08,pop,4,206787
63,0.86,0.668,7,-8.512,1,0.221,0.423,1.85e-06,0.096,0.237,128.096,pop,4,240000
77,0.68,0.895,2,-7.144,1,0.0378,0.0156,0.000374,0.145,0.824,93.037,pop,4,189375
71,0.589,0.438,1,-7.431,0,0.0277,0.573,0.0,0.128,0.0752,127.329,pop,4,204825
20,0.65,0.775,1,-4.295,1,0.0244,0.0958,0.0,0.118,0.695,95.021,pop,4,209107
37,0.346,0.594,7,-7.44,1,0.0662,0.228,0.00275,0.0964,0.362,176.051,pop,4,203728
23,0.488,0.428,10,-10.037,0,0.0438,0.873,0.0,0.611,0.906,121.504,pop,4,126840
65,0.714,0.905,8,-2.663,1,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,pop,4,155337
75,0.413,0.64,8,-5.811,1,0.0427,0.273,0.0,0.11,0.149,75.245,pop,4,243992
26,0.415,0.749,9,-7.589,0,0.0348,0.0196,0.078,0.0931,0.37,98.244,pop,3,311440
41,0.582,0.365,2,-8.033,0,0.0417,0.639,0.0,0.103,0.304,143.472,pop,4,192000
66,0.726,0.897,0,-3.534,1,0.0353,0.0257,0.0187,0.126,0.715,120.494,pop,4,165095
39,0.493,0.567,8,-5.329,0,0.0711,0.312,0.0,0.176,0.371,63.443,pop,4,184068
37,0.781,0.498,0,-7.294,1,0.0359,0.382,0.000125,0.126,0.636,134.016,pop,4,202040
68,0.721,0.485,5,-11.213,0,0.0681,0.158,0.275,0.107,0.614,150.027,pop,4,188617
71,0.755,0.882,10,-1.957,0,0.0532,0.125,0.00142,0.103,0.606,99.984,pop,4,193555
79,0.949,0.79,8,-5.957,1,0.0756,0.00437,0.0,0.0816,0.807,117.002,pop,4,246053
51,0.787,0.497,10,-7.728,0,0.0396,0.56,0.0,0.304,0.504,111.991,pop,4,171000
50,0.6,0.467,8,-9.056,1,0.0274,0.445,0.0,0.321,0.583,117.121,pop,4,230133
49,0.714,0.392,5,-10.873,1,0.0842,0.849,0.0,0.0779,0.656,145.001,pop,4,192008
0,0.58,0.651,6,-5.537,0,0.0459,0.0275,0.0,0.102,0.562,157.888,pop,4,188584
49,0.729,0.591,6,-7.544,1,0.0385,0.24,0.0,0.111,0.42,97.002,pop,4,226320
46,0.586,0.905,8,-5.268,1,0.0457,0.0028,5.95e-06,0.322,0.371,94.968,pop,4,222593
59,0.429,0.371,1,-11.803,1,0.0351,0.768,0.00181,0.119,0.305,129.842,pop,4,237781
59,0.653,0.515,5,-7.906,1,0.267,0.0706,0.0,0.0756,0.674,176.05,pop,4,164662
50,0.552,0.673,9,-4.9,0,0.0298,0.00553,0.0,0.114,0.174,89.993,pop,4,224053
40,0.809,0.745,7,-5.34,1,0.174,0.138,0.0,0.334,0.897,102.967,pop,4,200388
0,0.845,0.33,7,-10.74,0,0.119,0.6,0.199,0.136,0.623,117.996,pop,4,235680
46,0.7,0.378,9,-10.398,1,0.0431,0.77,2.83e-06,0.137,0.358,131.864,pop,4,180625
23,0.417,0.424,6,-6.602,0,0.0396,0.584,0.0,0.253,0.291,117.181,pop,4,217205
35,0.64,0.363,1,-6.191,0,0.0393,0.755,0.0,0.0664,0.432,124.622,pop,4,194733
71,0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,pop,4,210300
58,0.933,0.448,8,-4.491,0,0.136,0.0253,0.0,0.104,0.737,103.981,pop,4,167350
34,0.601,0.724,1,-6.769,0,0.48,0.0859,0.0,0.14,0.669,125.117,pop,5,130542
33,0.608,0.844,3,-7.486,1,0.0437,0.311,0.0264,0.0982,0.499,136.1,pop,4,172813
79,0.509,0.228,4,-8.68,1,0.0332,0.92,0.0,0.104,0.586,90.674,pop,4,156468
82,0.538,0.512,4,-4.548,0,0.0262,0.22,0.0,0.101,0.12,144.978,pop,4,204632
73,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,pop,4,208107
75,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,pop,4,273173
73,0.693,0.575,9,-6.998,1,0.0801,0.374,0.0,0.252,0.492,117.999,pop,4,211362
63,0.665,0.69,7,-7.275,1,0.0369,0.0325,0.0147,0.116,0.454,120.032,pop,4,219933
79,0.7,0.664,7,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,pop,4,223066
27,0.795,0.653,1,-7.862,1,0.0684,0.0869,0.0802,0.11,0.749,109.018,pop,4,167339
29,0.617,0.822,7,-4.543,0,0.251,0.39,0.0,0.175,0.606,104.489,pop,4,149598
46,0.671,0.878,5,-4.219,0,0.0414,0.13,0.0,0.385,0.772,132.082,pop,4,240453
53,0.438,0.319,2,-15.969,1,0.0305,0.788,0.758,0.106,0.529,88.446,pop,4,297307
12,0.347,0.8,3,-5.527,1,0.0608,0.0343,0.0,0.551,0.712,171.226,pop,4,261867
80,0.88,0.483,1,-7.012,1,0.0505,0.0185,8.68e-06,0.0607,0.827,124.009,pop,4,342613
39,0.713,0.683,5,-6.565,0,0.431,0.0188,0.0,0.105,0.665,144.074,pop,4,141560
27,0.631,0.547,4,-8.488,0,0.119,0.35,2.7e-05,0.113,0.719,164.988,pop,4,204030
